ax,ay,az,gx,gy,gz
0,-1.26,10.29,-0.13,0.07,-0.02
0,-1.29,10.32,-0.12,0.05,-0.02
-0.01,-1.27,10.29,-0.09,0.05,-0.01
-0.06,-1.22,10.22,-0.09,0.05,-0.01
-0.01,-1.21,10.27,-0.12,0.06,-0.01
0,-1.25,10.27,-0.11,0.06,-0.01
-0.02,-1.25,10.24,-0.1,0.06,-0.01
-0.01,-1.24,10.23,-0.1,0.05,-0.01
0,-1.24,10.25,-0.09,0.04,-0.01
0,-1.24,10.24,-0.09,0.05,-0.01
0.02,-1.24,10.24,-0.1,0.05,-0.01
0.01,-1.24,10.27,-0.11,0.05,-0.01
0.01,-1.24,10.27,-0.11,0.05,-0.01
-0.01,-1.24,10.24,-0.1,0.05,-0.02
-0.01,-1.24,10.28,-0.11,0.05,-0.01
-0.01,-1.23,10.29,-0.11,0.05,-0.01
0,-1.22,10.26,-0.11,0.05,-0.02
0,-1.23,10.25,-0.1,0.05,-0.01
0.01,-1.22,10.24,-0.09,0.05,-0.01
0,-1.23,10.27,-0.12,0.06,-0.01
0.02,-1.26,10.31,-0.13,0.06,-0.01
0.04,-1.22,10.09,-0.02,0.03,0
-0.05,-1.23,10.43,-0.16,0.07,-0.02
0.02,-1.21,10.35,-0.14,0.09,-0.02
0.02,-1.2,10.07,-0.06,0.07,0
-0.01,-1.22,10.33,-0.14,0.08,-0.02
0,-1.31,10.4,-0.13,0.06,-0.02
0,-1.25,10.26,-0.09,0.06,-0.01
-0.04,-1.2,10.16,-0.12,0.08,-0.01
0.01,-1.2,10.3,-0.14,0.08,-0.01
-0.03,-1.24,10.32,-0.12,0.07,-0.02
-0.05,-1.24,10.28,-0.11,0.06,-0.02
-0.05,-1.24,10.25,-0.11,0.06,-0.01
-0.02,-1.24,10.24,-0.12,0.06,-0.01
-0.04,-1.26,10.33,-0.13,0.08,-0.02
0,-1.26,10.22,-0.1,0.05,-0.01
0.02,-1.21,10.15,-0.07,0.05,-0.01
0.02,-1.28,10.33,-0.13,0.06,-0.02
-0.01,-1.28,10.32,-0.1,0.05,-0.01
-0.05,-1.27,10.23,-0.09,0.05,-0.01
-0.03,-1.21,10.24,-0.1,0.06,-0.01
0,-1.22,10.3,-0.12,0.06,-0.01
0,-1.25,10.26,-0.1,0.05,-0.01
-0.02,-1.24,10.25,-0.11,0.06,-0.01
-0.01,-1.25,10.26,-0.1,0.05,-0.01
0.02,-1.25,10.27,-0.09,0.04,-0.01
0,-1.25,10.25,-0.09,0.05,-0.01
-0.01,-1.24,10.26,-0.1,0.05,-0.01
0.01,-1.24,10.28,-0.11,0.05,-0.01
0.02,-1.25,10.26,-0.1,0.05,-0.01
0,-1.24,10.25,-0.1,0.05,-0.02
-0.02,-1.22,10.27,-0.1,0.05,-0.01
0,-1.23,10.28,-0.11,0.05,-0.01
0.01,-1.23,10.25,-0.1,0.05,-0.01
0.02,-1.23,10.24,-0.09,0.05,-0.01
0,-1.22,10.27,-0.11,0.06,-0.01
0.01,-1.27,10.31,-0.13,0.07,-0.02
0.01,-1.23,10.18,-0.06,0.03,-0.01
-0.03,-1.2,10.38,-0.13,0.06,-0.01
0.03,-1.23,10.3,-0.12,0.08,-0.01
0.02,-1.18,10.05,-0.06,0.07,0
0,-1.22,10.29,-0.13,0.08,-0.01
0,-1.31,10.42,-0.14,0.07,-0.02
0.01,-1.26,10.25,-0.09,0.05,-0.01
-0.02,-1.22,10.22,-0.11,0.07,-0.01
0.04,-1.21,10.29,-0.14,0.08,-0.01
-0.01,-1.22,10.36,-0.12,0.07,-0.02
-0.04,-1.23,10.29,-0.11,0.06,-0.01
-0.01,-1.22,10.27,-0.11,0.06,-0.01
0.02,-1.22,10.23,-0.12,0.06,-0.01
0,-1.27,10.29,-0.12,0.07,-0.01
0,-1.28,10.33,-0.12,0.05,-0.01
0.01,-1.2,10.1,-0.05,0.04,-0.01
0.01,-1.27,10.34,-0.14,0.06,-0.02
-0.01,-1.27,10.35,-0.11,0.05,-0.02
-0.03,-1.24,10.27,-0.08,0.05,-0.01
-0.02,-1.21,10.21,-0.09,0.05,-0.01
0,-1.21,10.31,-0.12,0.06,-0.01
0.01,-1.23,10.29,-0.11,0.06,-0.01
-0.02,-1.21,10.25,-0.11,0.06,-0.01
0.01,-1.21,10.26,-0.1,0.05,-0.01
0,-1.25,10.25,-0.09,0.04,-0.01
0.03,-1.24,10.28,-0.09,0.05,-0.01
0.02,-1.23,10.22,-0.1,0.05,-0.01
0.03,-1.22,10.26,-0.1,0.05,-0.01
0.04,-1.21,10.24,-0.1,0.05,-0.01
0.01,-1.23,10.26,-0.11,0.05,-0.01
0,-1.22,10.28,-0.1,0.05,-0.01
0,-1.2,10.26,-0.11,0.05,-0.01
0.01,-1.21,10.25,-0.11,0.05,-0.01
0.02,-1.2,10.25,-0.1,0.06,-0.01
0,-1.22,10.31,-0.13,0.07,-0.01
0.04,-1.24,10.3,-0.13,0.07,-0.01
0.04,-1.18,10.07,-0.02,0.03,0
-0.06,-1.23,10.42,-0.16,0.08,-0.02
0.05,-1.19,10.34,-0.14,0.09,-0.02
0,-1.17,10.04,-0.07,0.07,0
0,-1.23,10.34,-0.15,0.09,-0.02
-0.02,-1.28,10.39,-0.14,0.06,-0.02
-0.03,-1.23,10.24,-0.09,0.05,-0.01
0,-1.19,10.19,-0.11,0.08,-0.01
0.02,-1.19,10.32,-0.14,0.08,-0.01
-0.01,-1.25,10.32,-0.12,0.06,-0.02
-0.03,-1.23,10.27,-0.11,0.06,-0.01
-0.03,-1.22,10.25,-0.11,0.06,-0.01
-0.01,-1.24,10.23,-0.12,0.06,-0.01
-0.02,-1.28,10.38,-0.14,0.08,-0.02
0,-1.26,10.21,-0.09,0.05,-0.01
-0.01,-1.22,10.16,-0.09,0.05,-0.01
0,-1.29,10.35,-0.13,0.06,-0.02
-0.01,-1.27,10.33,-0.1,0.05,-0.01
-0.04,-1.22,10.27,-0.09,0.05,-0.01
-0.03,-1.22,10.26,-0.11,0.06,-0.01
0.01,-1.21,10.33,-0.12,0.06,-0.01
0,-1.22,10.22,-0.1,0.06,-0.02
-0.03,-1.23,10.23,-0.1,0.06,-0.01
-0.04,-1.25,10.26,-0.1,0.05,-0.01
0.02,-1.23,10.27,-0.09,0.04,-0.01
0.01,-1.23,10.25,-0.1,0.05,-0.01
0,-1.22,10.24,-0.11,0.05,-0.01
0,-1.24,10.25,-0.11,0.05,-0.01
0.02,-1.24,10.27,-0.11,0.05,-0.01
0,-1.23,10.26,-0.11,0.06,-0.01
-0.03,-1.24,10.27,-0.11,0.05,-0.01
-0.01,-1.23,10.28,-0.11,0.05,-0.01
-0.01,-1.22,10.25,-0.1,0.05,-0.01
0.01,-1.23,10.25,-0.09,0.06,-0.01
0.01,-1.23,10.31,-0.13,0.07,-0.01
0.03,-1.26,10.26,-0.12,0.06,-0.01
0.01,-1.19,10.1,0,0.03,0
-0.03,-1.25,10.36,-0.14,0.08,-0.02
0,-1.23,10.32,-0.13,0.08,-0.02
-0.01,-1.18,10.06,-0.08,0.08,0
0,-1.25,10.41,-0.17,0.09,-0.02
-0.01,-1.31,10.38,-0.13,0.06,-0.01
-0.04,-1.24,10.24,-0.09,0.06,-0.01
0,-1.2,10.19,-0.12,0.08,-0.01
0.04,-1.22,10.32,-0.13,0.08,-0.01
-0.01,-1.23,10.33,-0.12,0.06,-0.02
-0.08,-1.23,10.28,-0.11,0.06,-0.01
0,-1.25,10.26,-0.11,0.06,-0.01
-0.01,-1.26,10.23,-0.12,0.06,-0.01
-0.05,-1.29,10.4,-0.16,0.08,-0.02
-0.02,-1.26,10.15,-0.08,0.04,0
0,-1.24,10.22,-0.1,0.06,-0.01
0,-1.28,10.34,-0.12,0.06,-0.02
-0.01,-1.27,10.31,-0.09,0.05,-0.01
-0.06,-1.22,10.22,-0.09,0.05,-0.01
-0.02,-1.22,10.24,-0.11,0.06,-0.01
0.03,-1.25,10.28,-0.12,0.06,-0.01
-0.03,-1.25,10.26,-0.11,0.06,-0.02
-0.05,-1.25,10.24,-0.11,0.06,-0.01
0,-1.26,10.24,-0.11,0.05,-0.01
0.02,-1.26,10.25,-0.1,0.05,-0.01
-0.03,-1.25,10.28,-0.11,0.06,-0.01
0,-1.24,10.27,-0.11,0.06,-0.01
0.02,-1.23,10.25,-0.12,0.06,-0.01
0,-1.26,10.3,-0.12,0.06,-0.02
-0.06,-1.27,10.26,-0.11,0.06,-0.02
-0.02,-1.24,10.26,-0.11,0.05,-0.02
0.01,-1.24,10.25,-0.11,0.05,-0.02
-0.01,-1.24,10.26,-0.1,0.06,-0.02
-0.04,-1.25,10.3,-0.13,0.06,-0.02
0.01,-1.27,10.28,-0.13,0.07,-0.02
0.03,-1.23,10.09,-0.02,0.03,0
-0.08,-1.26,10.43,-0.16,0.08,-0.02
0.01,-1.25,10.34,-0.14,0.08,-0.02
-0.01,-1.2,10.05,-0.06,0.07,0
-0.03,-1.29,10.32,-0.15,0.09,-0.02
-0.04,-1.33,10.4,-0.14,0.06,-0.02
-0.02,-1.29,10.2,-0.09,0.05,-0.01
-0.03,-1.22,10.18,-0.12,0.08,-0.01
0.04,-1.24,10.29,-0.14,0.08,-0.01
-0.03,-1.26,10.36,-0.11,0.06,-0.02
-0.07,-1.25,10.27,-0.11,0.05,-0.01
-0.03,-1.26,10.25,-0.11,0.06,-0.01
-0.04,-1.29,10.24,-0.12,0.06,-0.01
-0.06,-1.32,10.35,-0.14,0.08,-0.02
-0.02,-1.3,10.18,-0.09,0.04,-0.01
-0.01,-1.24,10.16,-0.08,0.05,-0.01
-0.01,-1.33,10.35,-0.13,0.06,-0.02
-0.04,-1.3,10.31,-0.1,0.05,-0.01
-0.08,-1.26,10.26,-0.09,0.05,-0.01
-0.03,-1.24,10.24,-0.1,0.05,-0.01
-0.01,-1.25,10.28,-0.11,0.06,-0.01
-0.04,-1.26,10.23,-0.1,0.05,-0.01
-0.05,-1.25,10.24,-0.11,0.05,-0.01
-0.01,-1.26,10.26,-0.1,0.05,-0.01
-0.02,-1.28,10.25,-0.09,0.05,-0.01
-0.02,-1.26,10.25,-0.1,0.05,-0.01
0,-1.27,10.23,-0.11,0.06,-0.01
-0.01,-1.26,10.31,-0.11,0.06,-0.01
-0.02,-1.28,10.25,-0.11,0.05,-0.01
-0.02,-1.28,10.28,-0.11,0.05,-0.01
-0.02,-1.26,10.25,-0.11,0.05,-0.01
-0.02,-1.24,10.27,-0.1,0.05,-0.01
-0.03,-1.24,10.26,-0.1,0.05,-0.01
-0.03,-1.25,10.3,-0.13,0.06,-0.02
0,-1.28,10.28,-0.13,0.06,-0.01
0,-1.23,10.07,-0.02,0.03,0
-0.06,-1.28,10.4,-0.15,0.08,-0.02
0,-1.24,10.34,-0.13,0.08,-0.02
0,-1.22,10.03,-0.07,0.08,0
-0.07,-1.29,10.32,-0.16,0.09,-0.02
-0.05,-1.36,10.4,-0.14,0.06,-0.02
-0.05,-1.29,10.23,-0.09,0.06,-0.01
-0.04,-1.24,10.19,-0.12,0.08,-0.01
0.02,-1.24,10.29,-0.15,0.09,-0.01
-0.03,-1.29,10.31,-0.13,0.07,-0.02
-0.07,-1.26,10.25,-0.12,0.06,-0.02
-0.04,-1.26,10.25,-0.12,0.06,-0.01
-0.04,-1.3,10.24,-0.13,0.07,-0.01
-0.07,-1.32,10.37,-0.14,0.08,-0.02
-0.04,-1.32,10.19,-0.08,0.04,-0.01
0,-1.26,10.14,-0.08,0.05,-0.01
-0.02,-1.33,10.32,-0.13,0.06,-0.02
-0.05,-1.34,10.31,-0.1,0.05,-0.01
-0.09,-1.28,10.24,-0.09,0.05,-0.01
-0.06,-1.28,10.24,-0.1,0.05,-0.01
-0.01,-1.27,10.29,-0.12,0.06,-0.01
-0.02,-1.29,10.24,-0.11,0.06,-0.02
-0.07,-1.27,10.24,-0.1,0.06,-0.01
-0.05,-1.29,10.25,-0.1,0.05,-0.01
0,-1.32,10.28,-0.1,0.05,-0.01
-0.03,-1.29,10.27,-0.1,0.05,-0.01
-0.02,-1.29,10.23,-0.1,0.05,-0.01
-0.02,-1.27,10.27,-0.11,0.05,-0.01
-0.02,-1.28,10.26,-0.11,0.05,-0.02
-0.01,-1.29,10.28,-0.11,0.05,-0.01
-0.01,-1.26,10.29,-0.11,0.05,-0.01
-0.02,-1.27,10.25,-0.1,0.05,-0.01
-0.03,-1.24,10.25,-0.1,0.05,-0.01
-0.02,-1.28,10.25,-0.11,0.06,-0.01
-0.02,-1.29,10.33,-0.13,0.07,-0.02
0,-1.28,10.26,-0.1,0.04,-0.01
-0.03,-1.23,10.22,-0.05,0.04,0
0,-1.3,10.24,-0.11,0.08,-0.02
-0.02,-1.24,10.14,-0.09,0.08,-0.01
-0.02,-1.22,10.16,-0.1,0.08,-0.01
-0.05,-1.33,10.43,-0.16,0.08,-0.02
-0.04,-1.34,10.29,-0.11,0.06,-0.01
-0.05,-1.26,10.2,-0.11,0.07,-0.01
0.01,-1.25,10.25,-0.14,0.09,-0.01
0,-1.27,10.32,-0.13,0.07,-0.01
-0.05,-1.28,10.29,-0.12,0.07,-0.02
-0.07,-1.28,10.27,-0.12,0.07,-0.01
-0.05,-1.32,10.22,-0.12,0.06,-0.01
-0.04,-1.32,10.26,-0.12,0.07,-0.02
-0.08,-1.36,10.41,-0.16,0.07,-0.02
-0.01,-1.27,10.06,-0.05,0.03,0
-0.02,-1.32,10.27,-0.13,0.07,-0.02
-0.05,-1.34,10.38,-0.11,0.05,-0.02
-0.08,-1.32,10.28,-0.08,0.04,-0.01
-0.08,-1.28,10.24,-0.09,0.05,-0.01
-0.04,-1.26,10.26,-0.11,0.06,-0.01
-0.03,-1.29,10.26,-0.11,0.06,-0.01
-0.05,-1.29,10.23,-0.1,0.05,-0.02
-0.02,-1.28,10.25,-0.1,0.05,-0.01
-0.03,-1.31,10.22,-0.1,0.05,-0.01
-0.02,-1.29,10.26,-0.09,0.05,-0.01
-0.01,-1.31,10.26,-0.1,0.05,-0.01
-0.01,-1.3,10.24,-0.1,0.05,-0.01
-0.04,-1.28,10.27,-0.11,0.05,-0.01
-0.03,-1.28,10.27,-0.11,0.05,-0.01
-0.03,-1.28,10.22,-0.1,0.05,-0.01
-0.02,-1.26,10.25,-0.11,0.05,-0.01
-0.03,-1.27,10.26,-0.11,0.05,-0.01
-0.04,-1.25,10.22,-0.09,0.05,-0.01
-0.03,-1.29,10.25,-0.11,0.06,-0.01
0.01,-1.28,10.33,-0.13,0.07,-0.02
0.01,-1.3,10.19,-0.06,0.03,-0.01
-0.07,-1.25,10.37,-0.12,0.06,-0.01
0,-1.29,10.3,-0.12,0.08,-0.01
-0.01,-1.23,10.06,-0.06,0.07,0
-0.03,-1.24,10.25,-0.12,0.08,-0.01
-0.04,-1.36,10.44,-0.15,0.07,-0.02
-0.04,-1.32,10.26,-0.09,0.05,-0.01
-0.03,-1.24,10.17,-0.1,0.07,-0.01
0.01,-1.22,10.26,-0.13,0.08,-0.01
-0.01,-1.27,10.31,-0.11,0.06,-0.01
-0.06,-1.28,10.32,-0.11,0.06,-0.02
-0.08,-1.27,10.27,-0.11,0.06,-0.01
-0.02,-1.27,10.23,-0.11,0.06,-0.01
-0.05,-1.31,10.27,-0.12,0.07,-0.01
-0.06,-1.34,10.32,-0.13,0.05,-0.01
-0.02,-1.23,10.07,-0.06,0.03,0
-0.03,-1.31,10.3,-0.13,0.06,-0.02
-0.04,-1.31,10.33,-0.1,0.05,-0.01
-0.07,-1.28,10.24,-0.09,0.05,-0.01
-0.05,-1.25,10.22,-0.1,0.05,-0.01
-0.02,-1.26,10.3,-0.11,0.06,-0.01
-0.04,-1.25,10.27,-0.1,0.05,-0.01
-0.04,-1.25,10.22,-0.1,0.05,-0.01
-0.01,-1.26,10.23,-0.1,0.05,-0.01
0,-1.27,10.27,-0.09,0.05,-0.01
0,-1.29,10.26,-0.1,0.05,-0.01
-0.02,-1.28,10.25,-0.1,0.05,-0.01
-0.01,-1.26,10.26,-0.11,0.05,-0.01
0,-1.26,10.25,-0.11,0.06,-0.01
-0.03,-1.26,10.25,-0.11,0.06,-0.02
-0.02,-1.24,10.27,-0.11,0.05,-0.01
0.01,-1.24,10.27,-0.11,0.05,-0.01
0,-1.26,10.27,-0.1,0.05,-0.01
-0.02,-1.26,10.25,-0.1,0.06,-0.01
-0.03,-1.27,10.31,-0.14,0.07,-0.02
0.01,-1.29,10.28,-0.12,0.06,-0.01
0.02,-1.23,10.06,0,0.02,0
-0.03,-1.29,10.33,-0.14,0.08,-0.02
0,-1.24,10.32,-0.13,0.08,-0.02
-0.02,-1.21,10.03,-0.07,0.07,0
-0.04,-1.3,10.39,-0.16,0.08,-0.02
0,-1.35,10.38,-0.11,0.05,-0.01
-0.03,-1.24,10.2,-0.09,0.06,-0.01
-0.02,-1.22,10.21,-0.12,0.08,-0.01
0.03,-1.26,10.3,-0.13,0.07,-0.01
-0.04,-1.28,10.3,-0.11,0.06,-0.02
-0.05,-1.27,10.25,-0.11,0.06,-0.01
-0.02,-1.27,10.25,-0.11,0.06,-0.01
-0.01,-1.28,10.24,-0.13,0.06,-0.01
-0.05,-1.33,10.43,-0.17,0.08,-0.02
-0.01,-1.28,10.12,-0.07,0.03,0
0,-1.28,10.21,-0.1,0.06,-0.01
0,-1.31,10.37,-0.12,0.05,-0.02
-0.02,-1.28,10.29,-0.09,0.05,-0.01
-0.08,-1.26,10.2,-0.1,0.06,-0.01
-0.04,-1.24,10.26,-0.12,0.06,-0.01
-0.01,-1.25,10.27,-0.12,0.06,-0.01
-0.04,-1.27,10.23,-0.11,0.06,-0.02
-0.03,-1.27,10.23,-0.11,0.05,-0.01
-0.01,-1.26,10.27,-0.1,0.05,-0.01
0.04,-1.3,10.3,-0.1,0.05,0
0.03,-1.29,10.24,-0.11,0.07,-0.01
-0.05,-1.28,10.28,-0.11,0.06,-0.02
-0.02,-1.26,10.19,-0.1,0.05,-0.02
-0.03,-1.26,10.22,-0.11,0.05,-0.02
-0.05,-1.26,10.28,-0.12,0.06,-0.02
-0.03,-1.27,10.28,-0.11,0.06,-0.01
-0.05,-1.27,10.25,-0.11,0.05,-0.01
-0.02,-1.26,10.19,-0.1,0.05,-0.01
-0.03,-1.28,10.23,-0.12,0.06,-0.01
-0.02,-1.3,10.34,-0.14,0.08,-0.02
-0.03,-1.28,10.14,-0.06,0.04,-0.01
-0.11,-1.28,10.36,-0.13,0.06,-0.02
-0.02,-1.3,10.3,-0.12,0.07,-0.02
0,-1.25,10.04,-0.06,0.07,0
0,-1.25,10.27,-0.13,0.09,-0.01
0,-1.36,10.46,-0.15,0.07,-0.02
0,-1.32,10.25,-0.1,0.05,-0.01
-0.03,-1.25,10.18,-0.11,0.07,-0.01
0.03,-1.25,10.25,-0.13,0.08,-0.01
-0.02,-1.28,10.32,-0.12,0.06,-0.02
-0.1,-1.29,10.28,-0.11,0.06,-0.02
-0.06,-1.28,10.26,-0.12,0.06,-0.01
-0.06,-1.3,10.23,-0.13,0.07,-0.01
-0.06,-1.33,10.26,-0.12,0.08,-0.02
-0.04,-1.33,10.34,-0.13,0.05,-0.01
0,-1.24,10.08,-0.06,0.04,0
-0.03,-1.33,10.3,-0.13,0.06,-0.02
-0.05,-1.34,10.29,-0.1,0.05,-0.02
-0.07,-1.34,10.25,-0.1,0.05,-0.01
-0.04,-1.32,10.24,-0.12,0.06,-0.01
0.02,-1.27,10.27,-0.12,0.06,-0.01
-0.02,-1.28,10.26,-0.11,0.06,-0.01
-0.04,-1.3,10.25,-0.11,0.06,-0.02
-0.03,-1.31,10.25,-0.11,0.06,-0.01
