acceXmin,acceXmax,acceXmean,acceXstd,acceYmin,acceYmax,acceYmean,acceYstd,acceZmin,acceZmax,acceZmean,acceZstd,gXmin,gXmax,gXmean,gXstd,gYmin,gYmax,gYmean,gYstd,gZmin,gZmax,gZmean,gZstd,label
-1.02,-0.22,-0.4684,0.1188785115254753,-1.71,-0.57,-1.0097999999999998,0.2328908558826835,9.8,10.62,10.255999999999998,0.104217592241729,-0.3,0.17,-0.1144999999999999,0.0715215116812126,-0.19,0.21,0.0648,0.0526194262616051,-0.08,0.05,-0.0134,0.0153170841000052,0.0
-0.9,-0.25,-0.66125,0.1250685741551651,-1.69,-0.79,-1.29815,0.2162705301492907,9.85,10.45,10.1913,0.0840274542356641,-0.32,0.07,-0.11265,0.0652284543453346,-0.06,0.2,0.0613999999999999,0.0387108855919957,-0.05,0.06,-0.0123999999999999,0.0152447371263085,0.0
-1.01,-0.67,-0.86785,0.0772705063771352,-1.85,-1.13,-1.56885,0.1854213658524088,9.95,10.31,10.1252,0.0597815117384016,-0.2,0.03,-0.104,0.046527670483305,-0.01,0.11,0.058,0.0219638808114938,-0.04,0.01,-0.01165,0.0106463243002234,0.0
-1.01,-0.74,-0.8847999999999999,0.0663094617955694,-1.81,-1.2,-1.5222,0.1793964196322892,9.96,10.28,10.1282,0.0569471234951499,-0.2,0.0,-0.11685,0.0398057784749902,0.0,0.12,0.06175,0.0186055997406303,-0.03,0.01,-0.01405,0.008512332171325,0.0
-0.15,0.29,0.07185,0.118347404028145,-1.54,-0.65,-1.0748,0.2496026188498097,10.03,10.5,10.28435,0.07687082096334,-0.23,0.11,-0.10585,0.0627211865016989,-0.01,0.11,0.0576,0.0294034490165754,-0.03,0.01,-0.0128499999999999,0.0068271921581144,0.0
-1.28,0.05,-0.8571500000000001,0.1602616500676692,-2.01,-1.1,-1.514,0.2081287772983315,9.93,10.36,10.1325,0.0806179026715268,-0.21,0.39,-0.0951999999999999,0.0554828960923451,-0.19,0.17,0.0505,0.0411487069104487,-0.07,0.12,-0.0098999999999999,0.016503083311732,0.0
-0.25,0.08,-0.08445,0.099459329836156,-1.36,-0.41,-0.9286,0.2963429359346903,10.05,10.55,10.28535,0.0751004519922965,-0.26,0.1,-0.125,0.0636257904157594,0.02,0.11,0.0628,0.0222403499484415,-0.02,0.0,-0.01345,0.0056352711919689,0.0
-0.89,0.27,-0.22035,0.2670053120883873,-1.46,0.51,-0.5874,0.3423510790205467,9.87,10.65,10.3013,0.126301505738288,-0.27,0.07,-0.10325,0.0626302662556713,-0.12,0.28,0.05565,0.0653984886030081,-0.13,0.04,-0.01615,0.0273756209631047,0.0
-0.79,-0.31,-0.4778499999999999,0.092930392170402,-1.68,-0.75,-1.1634,0.2376125810925577,9.87,10.48,10.23495,0.0821201320042899,-0.27,0.06,-0.10875,0.0666117340682397,-0.04,0.14,0.0596999999999999,0.0295172209338598,-0.04,0.02,-0.01285,0.0122936229740929,0.0
-1.28,0.41,-0.5043,0.1333243673702349,-2.21,-0.8,-1.20585,0.2333700611199639,9.87,10.45,10.22255,0.0783305552092986,-0.24,0.07,-0.1050499999999999,0.0595375604599956,-0.13,0.19,0.0581499999999999,0.0367536618351349,-0.03,0.09,-0.01075,0.0145255795860804,0.0
-0.73,-0.41,-0.5912000000000001,0.0804232522190407,-1.63,-0.95,-1.3399,0.1968010244284323,10.0,10.38,10.2017,0.0636661360883642,-0.24,0.01,-0.10535,0.0488652901650504,0.01,0.12,0.0571,0.0236725993460582,-0.03,0.01,-0.01225,0.0106302639930913,0.0
-0.83,0.88,-0.3117,0.2157355304428952,-2.11,-0.27,-1.1314,0.2004117369856567,9.48,10.89,10.2536,0.1131239370143566,-0.48,0.13,-0.1156499999999999,0.0716326299136204,-0.12,0.43,0.0581,0.0638496191793399,-0.21,0.1,-0.0141,0.0330248878284302,0.0
-0.6,-0.1,-0.3291,0.1355620720440803,-1.65,-0.67,-1.1452,0.2801578162572842,9.96,10.45,10.24515,0.0751880556910002,-0.24,0.16,-0.1002,0.0717194422172941,-0.02,0.13,0.0546,0.0328670230783098,-0.03,0.01,-0.01215,0.0060048138143262,0.0
-0.79,1.11,-0.22355,0.2487615505765031,-1.58,0.08,-0.9553,0.4385310220342823,9.87,10.65,10.2735,0.1379088257549368,-0.28,0.19,-0.0892,0.0877946438997701,-0.1,0.28,0.0515,0.053601451266635,-0.17,0.05,-0.0125499999999999,0.0257353656516889,0.0
-0.83,0.59,-0.27165,0.1784854694760062,-1.73,0.04,-1.0278999999999998,0.3271678222557927,9.84,10.54,10.2636,0.1130972810233489,-0.38,0.23,-0.1219,0.0930790445949762,-0.09,0.25,0.06205,0.059040038369341,-0.14,0.08,-0.00895,0.0319137893354697,0.0
-0.15,0.23,0.0096,0.1060806557654985,-1.51,-0.73,-1.2115,0.2205833973259986,10.03,10.46,10.267449999999998,0.0703687166389087,-0.21,0.08,-0.1028,0.0531723281643004,0.0,0.11,0.0563,0.0261482053536391,-0.02,0.0,-0.01185,0.006502995057942,0.0
-0.79,-0.12,-0.50795,0.1462093821103332,-1.81,-0.48,-1.3445999999999998,0.2620672359927973,9.97,10.49,10.20315,0.0892209582832695,-0.3,0.07,-0.1222499999999999,0.076889514808179,-0.07,0.27,0.0695,0.0523205235632218,-0.12,0.04,-0.01685,0.0235018977101828,0.0
-1.11,-0.57,-0.8124499999999999,0.1313306368708555,-2.19,-1.25,-1.7586000000000002,0.2531709256370875,9.86,10.3,10.09625,0.0841895295415178,-0.35,0.09,-0.103,0.0700179445771872,-0.03,0.14,0.05775,0.0372609634468155,-0.06,0.02,-0.0124,0.0120401338913071,0.0
-0.23,0.12,-0.0447999999999999,0.1008105841137067,-1.33,-0.37,-0.8362999999999999,0.2897691162003252,10.04,10.55,10.29425,0.0773781259262545,-0.25,0.14,-0.10055,0.0736090276034374,0.0,0.11,0.0552,0.0260837460700188,-0.02,0.01,-0.01215,0.0058350440181259,0.0
-1.08,2.0,-0.8413499999999999,0.2378054555164091,-2.22,-1.3,-1.788643216080402,0.2424822566490269,9.89,10.29,10.086633165829149,0.0756735486493096,-0.24,0.08,-0.12,0.0549839278628975,-0.03,0.13,0.064572864321608,0.031199803601698,-0.06,0.04,-0.0135175879396984,0.010525987187613,0.0
-1.99,-0.09,-0.81395,0.1609641100482281,-2.34,-1.25,-1.7552,0.2561248910180246,9.79,10.3,10.0954,0.0841919319592749,-0.23,0.06,-0.1041499999999999,0.0634223103271725,-0.04,0.12,0.0554,0.0340239348209979,-0.1,0.02,-0.0110499999999999,0.0135393526563037,0.0
-1.01,-0.58,-0.8421500000000001,0.1107937442676445,-2.14,-1.33,-1.7895,0.2290196498119757,9.9,10.28,10.086099999999998,0.0728996694714401,-0.23,0.07,-0.10175,0.0547211983397539,-0.01,0.12,0.05575,0.0269456460155621,-0.03,0.03,-0.01165,0.0093924753374615,0.0
-1.03,-0.62,-0.841,0.110576379387245,-2.13,-1.35,-1.7735000000000003,0.2335561869493325,9.88,10.28,10.09135,0.0748846852193558,-0.25,0.04,-0.11825,0.0519125424180082,0.0,0.13,0.0624,0.0269978595838735,-0.03,0.01,-0.01325,0.0084435756554463,0.0
-1.03,-0.65,-0.8372499999999999,0.1014712747431013,-2.1,-1.44,-1.79405,0.2006850015552886,9.86,10.29,10.0859,0.0690800278753294,-0.2,0.07,-0.09915,0.0455207446221475,-0.02,0.11,0.0535,0.0235909445193824,-0.03,0.01,-0.01065,0.0073037128301657,0.0
-1.01,-0.68,-0.86375,0.0866717802253835,-2.13,-1.53,-1.8771,0.1686469655670533,9.89,10.25,10.06365,0.0633184303192242,-0.22,0.05,-0.11695,0.0409092327798159,-0.01,0.11,0.06255,0.0214779892005863,-0.03,0.01,-0.0134,0.0069049541605863,0.0
-1.0,-0.66,-0.8196000000000001,0.0853243295082367,-2.12,-1.48,-1.79015,0.1754634280209534,9.88,10.29,10.09125,0.0626944212212004,-0.23,0.04,-0.1034499999999999,0.0475383738144735,-0.01,0.11,0.0556,0.0245285189362511,-0.03,0.01,-0.0115499999999999,0.0065813425949238,0.0
-0.19,0.23,0.0307499999999999,0.1111110517866954,-1.52,-0.77,-1.16995,0.2241443753588858,10.05,10.49,10.275149999999998,0.0763157781192706,-0.23,0.06,-0.11605,0.0515673682413276,0.0,0.12,0.062,0.0242888811752151,-0.03,0.0,-0.01305,0.0062765016021513,0.0
-1.03,-0.7,-0.8967999999999999,0.0722346817410525,-2.16,-1.6,-1.94715,0.157628076663911,9.87,10.22,10.0488,0.061460940736218,-0.22,0.06,-0.10635,0.0432380055695003,-0.01,0.11,0.05735,0.0210879350583485,-0.03,0.01,-0.0116,0.0072597188367001,0.0
-1.01,-0.66,-0.8388500000000001,0.0948480800620512,-2.12,-1.44,-1.8027,0.1882202014160688,9.88,10.27,10.0822,0.0682675787732199,-0.24,0.03,-0.11265,0.046457172150499,-0.01,0.12,0.0602,0.0240175814999247,-0.03,0.0,-0.0126,0.0068903836565661,0.0
-1.05,-0.59,-0.79625,0.0978894746447806,-2.2,-1.43,-1.79935,0.2032600569560307,9.77,10.3,10.0963,0.078447947086014,-0.23,0.07,-0.0973499999999999,0.0504699273611444,-0.03,0.13,0.0513,0.0293533318458443,-0.07,0.02,-0.011,0.0126411627224268,0.0
-0.24,0.14,-0.0823,0.0951312766601761,-1.38,-0.4,-0.9604,0.2812031580199661,10.06,10.54,10.2829,0.0782573386672226,-0.24,0.09,-0.099,0.0696437452775294,0.01,0.11,0.0553,0.0239116884435437,-0.02,0.01,-0.01205,0.0056973501731045,0.0
-0.95,-0.53,-0.7265,0.1180526668940775,-2.13,-1.26,-1.75805,0.2356999572533822,9.86,10.3,10.1082,0.0810345171197072,-0.25,0.07,-0.11695,0.0553399498576865,-0.02,0.13,0.0617,0.0302769461362384,-0.05,0.02,-0.0131,0.0108154923314595,0.0
-2.65,0.24,-0.8575499999999999,0.4259798017010741,-2.68,-0.84,-1.65715,0.3252758821331324,9.26,10.74,10.0986,0.1762365929182049,-0.54,0.38,-0.09815,0.1531481284450814,-0.91,0.63,0.05215,0.2171674145207983,-0.17,0.2,-0.0103,0.0487317547354698,0.0
-1.39,0.27,-0.47625,0.2943597728620488,-2.08,-0.63,-1.27275,0.3822847704639085,9.66,10.55,10.21345,0.1301240131335098,-0.34,0.24,-0.0985,0.0953952370733539,-0.3,0.31,0.0547,0.0904367404327494,-0.27,0.2,-0.0074,0.0476401924817531,0.0
-1.17,0.23,-0.67865,0.2643864186980106,-2.06,-0.49,-1.3826999999999998,0.32089809588045,9.88,10.59,10.17435,0.1184938032431872,-0.34,0.1,-0.1076,0.0697536224091335,-0.15,0.28,0.0647,0.0539393852989831,-0.15,0.06,-0.01375,0.0290111311162322,0.0
-0.99,-0.67,-0.8523499999999999,0.0765524584482586,-1.86,-1.14,-1.5558499999999995,0.1979347577908148,9.91,10.29,10.1332,0.066504694359566,-0.23,0.02,-0.11895,0.0465319634024876,0.02,0.12,0.06205,0.0186826848597261,-0.03,0.01,-0.0133499999999999,0.0068931179720707,0.0
-1.09,-0.68,-0.8367,0.0900257361304485,-2.02,-1.24,-1.5489999999999997,0.1997586483432937,9.9,10.31,10.1312,0.0701295284011581,-0.27,0.06,-0.10885,0.0579653119282099,-0.02,0.16,0.0581,0.0288016959299658,-0.06,0.01,-0.0138,0.0107301294676233,0.0
-0.03,0.13,0.05465,0.0348561653270484,-1.33,-1.04,-1.2064,0.0572751447929665,10.05,10.47,10.274049999999995,0.0700616921257086,-0.18,0.01,-0.1109,0.0255234644235633,0.03,0.09,0.06075,0.0141754086733073,-0.02,0.0,-0.0125,0.0049874213637205,1.0
-0.09,0.07,0.0005999999999999,0.0235672884614911,-1.38,-1.22,-1.29765,0.0307359887595165,10.05,10.47,10.2564,0.0653405458706412,-0.17,0.0,-0.10825,0.0225829014341809,0.02,0.09,0.05845,0.0139668487613207,-0.02,0.0,-0.01205,0.0045165802868361,1.0
-0.09,0.17,0.0436,0.0305730856774254,-1.56,-1.24,-1.34635,0.0515115979524814,10.03,10.46,10.248399999999998,0.0668715110863727,-0.21,0.0,-0.11145,0.027462125586133,0.03,0.13,0.0603,0.0141389372917024,-0.02,0.01,-0.0119,0.0049510163415272,1.0
-0.06,0.09,0.02275,0.023143370063356,-1.46,-1.28,-1.3657500000000002,0.0299318740714164,10.0,10.46,10.24585,0.0687013601351684,-0.18,0.01,-0.1089,0.0253178785618853,0.03,0.08,0.05875,0.0116021787938222,-0.02,0.0,-0.012,0.0050125470711708,1.0
-0.11,0.06,-0.01955,0.0261095007641041,-1.4,-1.24,-1.3107999999999995,0.0313251708959151,10.03,10.43,10.249950000000002,0.0724759360514416,-0.16,0.0,-0.10815,0.0259701703641643,0.03,0.1,0.05915,0.014134227319155,-0.02,0.0,-0.0117499999999999,0.0051546437082298,1.0
-0.07,0.07,0.0083,0.0234918995982374,-1.48,-1.31,-1.38945,0.0305427865304595,10.02,10.44,10.238499999999998,0.0706306836108548,-0.18,0.02,-0.1084,0.0264373726638415,0.03,0.09,0.05935,0.0118227062007624,-0.02,0.0,-0.0118999999999999,0.0046365383032156,1.0
-0.33,0.04,-0.0773499999999999,0.0693434935700712,-1.62,-1.34,-1.4718,0.0586768683074673,9.99,10.41,10.22015,0.0727457021818447,-0.18,0.01,-0.11115,0.0281092180734989,0.03,0.11,0.0634,0.014577465917052,-0.03,0.01,-0.011,0.0055817361899746,1.0
-0.34,0.08,-0.0213,0.0892363470125301,-1.65,-1.27,-1.3841500000000002,0.0760340937809179,10.01,10.44,10.2382,0.0722207670686202,-0.18,0.01,-0.1088,0.0278466727981934,0.03,0.11,0.05975,0.011666965777453,-0.02,0.0,-0.01145,0.0048492345145274,1.0
-0.05,0.08,0.0116999999999999,0.0220121026555071,-1.46,-1.27,-1.35335,0.0337039654407631,10.03,10.45,10.24895,0.0671336887173944,-0.18,0.01,-0.1087,0.0236454124015249,0.04,0.08,0.0586,0.0096699295596422,-0.02,0.0,-0.0121,0.0050713502112183,1.0
-0.14,0.07,-0.05175,0.0455831836664117,-1.52,-1.32,-1.4093467336683416,0.0400261956759232,10.02,10.42,10.236532663316584,0.06975091099251,-0.17,0.01,-0.1093467336683417,0.0266112184303519,0.02,0.11,0.0603015075376884,0.0140313339012791,-0.02,0.0,-0.0116582914572864,0.0045796893608514,1.0
-0.46,0.01,-0.21255,0.1024866580359457,-1.53,-1.21,-1.35005,0.0800031249389672,10.02,10.41,10.2298,0.068442544587031,-0.17,0.02,-0.10365,0.0320517405198494,-0.15,0.16,0.05645,0.0391992398141858,-0.05,0.02,-0.0106,0.0075448408277165,1.0
-0.4,1.0,-0.3034,0.0962275360459122,-1.34,-1.18,-1.2624623115577889,0.030541697555624,10.03,10.42,10.239999999999998,0.0662105609690658,-0.18,-0.01,-0.1088442211055276,0.0234880337956847,0.03,0.09,0.0588442211055276,0.0115981039146712,-0.02,0.0,-0.0119597989949748,0.0048905590310475,1.0
0.01,0.13,0.0754,0.0261583888367128,-1.36,-1.2,-1.2786499999999998,0.0307964218374464,10.01,10.45,10.26345,0.0705940158609558,-0.17,0.01,-0.10815,0.0253235842565382,0.02,0.09,0.0587,0.0136470218740262,-0.02,0.0,-0.012,0.0051118150657405,1.0
-0.39,-0.26,-0.3297,0.0242870190942077,-1.37,-1.19,-1.2888499999999998,0.0317682800618864,9.98,10.42,10.23035,0.0717083533467231,-0.18,0.01,-0.10895,0.026720167227834,0.03,0.09,0.0593,0.0125817926996787,-0.02,0.0,-0.01195,0.0048802236541548,1.0
-0.41,-0.3,-0.3504,0.0212390083899162,-1.43,-1.24,-1.33555,0.0337549177507783,10.0,10.43,10.2252,0.0720200976975302,-0.18,0.01,-0.1085,0.0274502748244839,0.03,0.09,0.05905,0.0120550454417648,-0.02,0.0,-0.012,0.0051118150657405,1.0
-0.65,-0.3,-0.40905,0.0795754911638618,-1.53,-1.27,-1.3681,0.0452951238126801,10.0,10.41,10.21345,0.0745276414945064,-0.17,-0.01,-0.1105,0.0268393695677445,0.01,0.12,0.0632499999999999,0.0165925908269853,-0.02,0.0,-0.0116,0.0048536366720968,1.0
-0.3,0.08,-0.1541999999999999,0.1055036258873451,-1.51,-1.24,-1.39545,0.0561745082478201,10.01,10.44,10.2329,0.0689955937708996,-0.17,-0.01,-0.1082,0.0222539025994211,0.02,0.1,0.05855,0.01285393395387,-0.04,0.01,-0.012,0.0058455841685289,1.0
-0.33,-0.2,-0.254,0.0251228139127461,-1.52,-1.34,-1.4256,0.0293931930724611,10.02,10.4,10.21925,0.0629583694309743,-0.17,-0.03,-0.108,0.02168759458294,0.03,0.09,0.05915,0.0135534490038328,-0.02,0.0,-0.01135,0.0043325923860801,1.0
-0.55,-0.17,-0.3223,0.053666661464673,-1.58,-1.39,-1.48095,0.035039066495906,9.96,10.42,10.20245,0.0686444301378103,-0.19,-0.02,-0.1098,0.0257931469999456,0.02,0.2,0.0642,0.0226478392593107,-0.03,0.01,-0.0113,0.0065209365175047,1.0
-0.57,0.09,-0.0045499999999999,0.0784382578943944,-1.66,-1.11,-1.20695,0.0690218631155353,10.03,10.45,10.26845,0.0717344173543342,-0.18,0.0,-0.10795,0.025008491020363,-0.05,0.09,0.057,0.015498419436353,-0.03,0.0,-0.01225,0.0053460641606746,1.0
-0.06,0.07,0.0027999999999999,0.0245186832669645,-1.31,-1.13,-1.21995,0.0329838928255845,10.04,10.44,10.26815,0.0703550043221221,-0.16,0.01,-0.1085,0.0241175929863924,0.02,0.09,0.05795,0.0125332723010738,-0.02,0.0,-0.0120499999999999,0.0052378118873088,1.0
-0.09,0.05,-0.0128,0.0271818739485853,-1.36,-1.17,-1.2477,0.0330480083253342,10.03,10.43,10.26455,0.0703530043859581,-0.17,0.0,-0.1091,0.0240641938808612,0.03,0.09,0.0591,0.0126487133633719,-0.02,0.0,-0.012,0.0051118150657405,1.0
-0.11,0.12,0.005,0.0534817866898413,-1.36,-1.21,-1.27925,0.0303072623434346,10.03,10.46,10.25955,0.0692624279071849,-0.17,0.0,-0.1083,0.0232985862361434,0.02,0.09,0.05805,0.012183583154904,-0.02,0.0,-0.0118,0.0053762926457797,1.0
-0.02,0.11,0.0488,0.0269851997403229,-1.41,-1.23,-1.3213499999999998,0.0379059600728596,10.07,10.42,10.254450000000002,0.0584704323336712,-0.17,-0.05,-0.10835,0.021071247885144,0.03,0.09,0.05765,0.0126004506579693,-0.02,0.0,-0.0118999999999999,0.0049510163415272,1.0
-0.06,0.09,0.0177,0.026098191084622,-1.45,-1.28,-1.3627,0.0305347647656974,10.03,10.43,10.24905,0.0699647973220933,-0.17,0.0,-0.108,0.0245154038336232,0.03,0.09,0.0588,0.013320932256449,-0.02,0.0,-0.01165,0.0051876835197906,1.0
-0.21,0.4,0.0533,0.1609335516298606,-1.6,-1.0,-1.3418,0.1548828703168556,10.01,10.47,10.24945,0.0783767316255373,-0.17,0.0,-0.1114,0.0267322476669402,0.03,0.11,0.06045,0.0152795557566508,-0.02,0.01,-0.01185,0.005405887354584,1.0
0.29,2.0,0.36485,0.1189061430468222,-1.14,-0.95,-1.0479396984924625,0.0357922792576009,10.03,10.48,10.298140703517587,0.0762972675252908,-0.18,0.04,-0.1084924623115577,0.0283153007405468,0.02,0.09,0.0594472361809045,0.01276025948485,-0.02,0.0,-0.0117085427135678,0.0043918516592553,1.0
0.27,0.4,0.3408499999999999,0.0218900289363484,-1.15,-1.0,-1.0773,0.0293943897836605,10.03,10.47,10.29635,0.0646923721552655,-0.18,0.03,-0.1074,0.0248055756416692,0.02,0.09,0.0583,0.0122826838112865,-0.02,0.0,-0.01135,0.004558662856055,1.0
0.26,0.41,0.3386,0.0253029880850098,-1.16,-0.99,-1.0830499999999998,0.0335533401193655,10.06,10.53,10.2927,0.0734827091410868,-0.18,0.03,-0.1075,0.0278501012691788,0.02,0.09,0.05875,0.0132595845679483,-0.02,0.0,-0.0115,0.004675392655426,1.0
0.0,1.0,0.27895,0.0867584731499845,-1.4,-1.02,-1.1609045226130652,0.0752718033089553,10.04,10.49,10.281005025125626,0.0731125807886035,-0.18,0.03,-0.1138190954773869,0.0301760396820868,0.02,0.11,0.0638693467336683,0.0153281616797376,-0.02,0.0,-0.011608040201005,0.004759587419348,1.0
